refnis,moyenne_evitees,ci_2.5,ci_97.5
84068,0.0,0.0,0.0
63057,0.0007109756881054629,0.0,0.0
62038,2636.5265378431636,2258.3689933489027,3021.29913323041
55086,3705.753393669775,3195.772372048143,4237.260222993275
55050,709.8769035122683,470.01022676817433,960.0053628401628
53046,22.426357010153357,0.0,130.91117166779057
45064,0.0,0.0,0.0
41034,1054.541358165121,714.3386659743092,1399.7821496093102
35005,0.0,0.0,0.0
33029,318.38602843001553,0.0,686.5765347773723
24130,11.559092404979651,0.0,107.448562486752
12005,313.6843673923787,102.94475973069322,528.9049288996105
71045,375.57722141065716,208.94207483779624,557.4108131626555
71011,771.3743467357724,378.583234542174,1189.825257922928
11002,68363.38867743548,57423.16610709189,79291.14213800896
43005,2538.019514673046,2055.49940062905,3015.963585181146
34041,3408.8032109949036,2668.3568653042967,4169.154407291515
24043,0.0,0.0,0.0
21016,17582.28562974491,16366.327494264351,18791.612777914987
13035,0.14047421907475682,0.0,0.0
71067,0.0,0.0,0.0
64065,637.2529041628816,464.4483454525962,814.7725020721743
63084,996.3603776594779,812.5536133206704,1190.969330201255
11022,1264.4652859397163,891.7791759505917,1650.7563925090942
93014,0.11416458681104716,0.0,0.0
62015,683.8962227688725,431.8228102659073,941.2819539097376
52012,6672.735896005842,5876.170407861137,7483.25836946343
41011,1257.7803717748889,715.4127606632254,1805.0078544681987
38014,4110.2422382633995,3633.3263829581465,4596.69203650894
34022,15500.78618654522,13541.055563765298,17519.59198357731
31006,0.0,0.0,0.0
25048,9.10022444584312,0.0,129.9495882357634
25044,29.106722956079714,0.0,139.39759958841088
25037,58.251384810694354,0.0,278.9768957352008
24011,0.0,0.0,0.0
23086,1304.943697869354,983.4578252344046,1630.8432796388192
23062,1433.244946748909,1062.293888991303,1818.9451647137425
12014,1702.827890280157,974.7059900893069,2452.691295619402
12002,447.89894356681697,190.80034371619428,720.0077435463876
82038,0.0,0.0,0.0
81015,178.93568846250778,18.045355546219128,343.45047623023703
64074,1323.106394684794,1021.9749643889344,1640.7144844357845
51012,4.281971959777649,0.0,49.80534995288129
46020,0.0038833287041671427,0.0,0.0
21015,17442.409218767534,15435.463801788748,19426.250314833793
21013,6828.709562065829,6092.3096050802105,7540.539817704649
24048,382.02085722985095,76.9015077644521,697.0421030709575
23099,2504.69934693029,2236.686760433119,2761.946007894696
71016,11284.938531204072,9673.20327213612,12914.733640391298
63079,6663.100604922398,5443.610178001429,7889.079926216806
93018,0.0,0.0,0.0
93010,0.0,0.0,0.0
92137,4316.029876929654,3706.009499779502,4943.984214763915
85009,83.35905954815364,0.0,253.62031651855867
84043,0.016690702118757984,0.0,0.0
36010,12.810723255587424,0.0,125.9040426316864
36006,303.85553911911563,59.6556477836051,563.9826524041678
24133,0.0,0.0,0.0
23009,0.0,0.0,0.0
23003,1176.235707198439,743.4489796854172,1614.024566484893
13011,3019.8296943361815,2387.9805535160954,3668.7777207619847
